JFS Filespace %Used ubuntu,/,/dev,/run,/snap/core20/2107,/snap/core20/2186,/snap/snapd/20674,/snap/sublime-text/138
2024-03-26 18:30:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:30:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:19,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:21,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:23,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:25,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:27,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:29,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:31,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:33,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:35,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:37,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:39,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:41,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:43,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:45,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:47,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:49,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:51,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:53,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:55,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:57,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:31:59,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:01,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:03,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:05,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:07,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:09,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:11,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:13,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:15,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:32:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:33:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:34:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:35:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:36:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:37:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:38:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:39:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:22,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:24,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:26,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:28,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:30,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:32,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:34,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:36,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:38,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:40,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:42,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:44,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:46,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:48,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:50,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:52,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:54,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:56,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:40:58,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:00,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:02,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:04,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:06,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:08,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:10,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:12,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:14,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:16,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:18,81.5,0.0,1.5,100.0,100.0,100.0,100.0
2024-03-26 18:41:20,81.5,0.0,1.5,100.0,100.0,100.0,100.0
