Network I/O raspberrypi,lo-read-KB/s,eth0-read-KB/s,wlan0-read-KB/s,lo-write-KB/s,eth0-write-KB/s,wlan0-write-KB/s
2024-03-26 18:21:57,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:21:59,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:22:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:05,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:11,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:13,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:17,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:23,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:29,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:31,0.0,0.0,0.2,0.0,0.0,0.1
2024-03-26 18:22:33,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:35,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:41,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:22:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:45,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:22:47,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:49,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:22:51,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:22:53,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:22:55,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:22:57,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:22:59,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:03,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:23:05,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:09,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:23:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:13,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:15,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:23:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:21,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:23:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:27,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:23:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:31,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:33,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:23:35,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:39,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:23:41,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:45,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:23:47,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:49,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:51,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:23:53,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:55,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:23:57,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:23:59,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:03,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:05,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:09,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:13,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:15,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:21,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:27,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:31,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:33,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:24:35,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:37,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:24:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:41,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:24:43,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:24:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:47,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:24:49,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:24:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:53,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:55,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:24:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:24:59,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:01,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:25:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:05,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:07,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:25:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:13,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:25:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:19,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:25:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:25,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:25:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:31,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:25:33,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:35,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:37,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:25:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:41,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:47,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:49,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:25:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:53,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:55,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:25:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:25:59,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:01,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:26:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:05,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:07,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:26:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:13,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:26:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:19,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:26:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:23,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:29,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:31,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:33,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:26:35,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:39,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:26:41,0.0,0.0,0.1,0.0,0.0,0.0
2024-03-26 18:26:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:47,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:49,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:53,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:26:55,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:26:59,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:27:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:05,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:27:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:11,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:13,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:17,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:23,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:27:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:29,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:31,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:33,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:35,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:41,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:47,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:49,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:53,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:27:55,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:27:59,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:28:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:05,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:28:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:09,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:13,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:15,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:21,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:25,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:27,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:28:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:31,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:28:33,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:35,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:39,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:41,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:45,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:28:47,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:49,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:52,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:28:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:28:58,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:29:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:04,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:10,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:16,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:22,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:24,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:29:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:28,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:34,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:40,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:46,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:52,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:29:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:02,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:08,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:14,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:20,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:30:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:24,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:30:26,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:32,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:38,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:44,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:50,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:30:56,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:30:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:02,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:08,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:14,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:16,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:31:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:20,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:31:22,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:31:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:26,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:32,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:38,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:44,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:50,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:31:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:54,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:31:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:31:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:06,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:12,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:32:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:18,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:24,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:30,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:36,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:42,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:32:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:48,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:32:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:54,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:32:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:32:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:00,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:06,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:08,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:33:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:12,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:14,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 18:33:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:18,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:24,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:30,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:34,0.0,0.0,0.1,0.0,0.0,0.0
2024-03-26 18:33:36,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:33:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:40,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:33:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:46,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:33:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:52,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:33:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:33:58,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:34:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:04,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:34:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:10,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 18:34:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:16,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:34:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:22,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 18:34:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 18:34:28,0.0,0.0,0.0,0.0,0.0,0.0
