JFS Filespace %Used ubuntu,/,/dev,/run,/snap/core20/2107,/snap/core20/2186,/snap/snapd/20674,/snap/sublime-text/138
2024-03-27 03:23:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:23:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:23:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:23:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:23:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:23:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:24:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:25:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:26:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:27:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:28:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:29:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:02,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:04,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:06,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:08,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:10,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:12,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:14,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:16,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:18,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:20,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:22,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:24,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:26,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:28,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:30,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:32,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:34,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:36,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:38,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:40,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:42,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:44,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:46,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:48,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:50,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:52,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:54,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:56,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:30:58,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:00,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:03,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:05,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:07,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:09,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:11,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:13,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:15,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:17,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:19,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:21,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:23,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:25,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:27,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:29,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:31,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:33,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:35,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:37,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:39,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:41,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:43,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:45,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:47,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:49,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:51,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:53,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:55,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:57,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:31:59,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:01,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:03,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:05,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:07,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:09,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:11,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:13,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:15,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:17,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:19,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:21,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:23,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:25,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:27,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:29,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:31,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:33,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:35,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:37,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:39,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:41,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:43,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:45,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:47,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:49,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:51,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:53,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:55,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:57,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:32:59,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:01,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:03,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:05,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:07,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:09,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:11,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:13,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:15,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:17,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:19,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:21,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:23,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:25,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:27,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:29,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:31,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:33,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:35,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:37,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:39,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:41,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:43,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:45,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:47,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:49,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:51,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:53,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:55,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:57,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:33:59,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:01,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:03,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:05,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:07,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:09,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:11,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:13,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:15,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:17,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:19,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:21,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:23,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:25,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:27,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:29,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:31,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:33,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:35,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:37,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:39,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:41,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:43,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:45,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:47,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:49,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:51,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:53,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:55,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:57,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:34:59,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:35:01,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:35:03,81.8,0.0,4.1,100.0,100.0,100.0,100.0
2024-03-27 03:35:05,81.8,0.0,4.1,100.0,100.0,100.0,100.0
